OBJECTID,ISO_2_CODE,ISO_3_CODE,ADM0_NAME,date_epicrv,NewCase,CumCase,NewDeath,CumDeath,Short_Name_ZH,Short_Name_FR,Short_Name_ES,Short_Name_RU,Short_Name_AR
12016,SC,SYC,Seychelles,2020-04-25T00:00:00.000Z,0,11,0,0,塞舌尔,Seychelles,Seychelles,Сейшельские Острова,سيشيل
12017,SC,SYC,Seychelles,2020-04-26T00:00:00.000Z,0,11,0,0,塞舌尔,Seychelles,Seychelles,Сейшельские Острова,سيشيل
12018,SC,SYC,Seychelles,2020-04-27T00:00:00.000Z,0,11,0,0,塞舌尔,Seychelles,Seychelles,Сейшельские Острова,سيشيل
12019,SC,SYC,Seychelles,2020-04-28T00:00:00.000Z,0,11,0,0,塞舌尔,Seychelles,Seychelles,Сейшельские Острова,سيشيل
12020,SC,SYC,Seychelles,2020-04-29T00:00:00.000Z,0,11,0,0,塞舌尔,Seychelles,Seychelles,Сейшельские Острова,سيشيل
12021,SC,SYC,Seychelles,2020-04-30T00:00:00.000Z,0,11,0,0,塞舌尔,Seychelles,Seychelles,Сейшельские Острова,سيشيل
12022,SC,SYC,Seychelles,2020-05-01T00:00:00.000Z,0,11,0,0,塞舌尔,Seychelles,Seychelles,Сейшельские Острова,سيشيل
12023,SC,SYC,Seychelles,2020-05-02T00:00:00.000Z,0,11,0,0,塞舌尔,Seychelles,Seychelles,Сейшельские Острова,سيشيل
12024,SC,SYC,Seychelles,2020-05-03T00:00:00.000Z,0,11,0,0,塞舌尔,Seychelles,Seychelles,Сейшельские Острова,سيشيل
12025,SC,SYC,Seychelles,2020-05-04T00:00:00.000Z,0,11,0,0,塞舌尔,Seychelles,Seychelles,Сейшельские Острова,سيشيل
12026,SC,SYC,Seychelles,2020-05-05T00:00:00.000Z,0,11,0,0,塞舌尔,Seychelles,Seychelles,Сейшельские Острова,سيشيل
12027,SC,SYC,Seychelles,2020-05-06T00:00:00.000Z,0,11,0,0,塞舌尔,Seychelles,Seychelles,Сейшельские Острова,سيشيل
12028,SC,SYC,Seychelles,2020-05-07T00:00:00.000Z,0,11,0,0,塞舌尔,Seychelles,Seychelles,Сейшельские Острова,سيشيل
12029,SC,SYC,Seychelles,2020-05-08T00:00:00.000Z,0,11,0,0,塞舌尔,Seychelles,Seychelles,Сейшельские Острова,سيشيل
12030,SC,SYC,Seychelles,2020-05-09T00:00:00.000Z,0,11,0,0,塞舌尔,Seychelles,Seychelles,Сейшельские Острова,سيشيل
12031,SC,SYC,Seychelles,2020-05-10T00:00:00.000Z,0,11,0,0,塞舌尔,Seychelles,Seychelles,Сейшельские Острова,سيشيل
12032,SC,SYC,Seychelles,2020-05-11T00:00:00.000Z,0,11,0,0,塞舌尔,Seychelles,Seychelles,Сейшельские Острова,سيشيل
12033,SC,SYC,Seychelles,2020-05-12T00:00:00.000Z,0,11,0,0,塞舌尔,Seychelles,Seychelles,Сейшельские Острова,سيشيل
12034,SL,SLE,Sierra Leone,2020-04-01T00:00:00.000Z,1,1,0,0,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12035,SL,SLE,Sierra Leone,2020-04-02T00:00:00.000Z,1,2,0,0,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12036,SL,SLE,Sierra Leone,2020-04-03T00:00:00.000Z,0,2,0,0,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12037,SL,SLE,Sierra Leone,2020-04-04T00:00:00.000Z,0,2,0,0,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12038,SL,SLE,Sierra Leone,2020-04-05T00:00:00.000Z,2,4,0,0,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12039,SL,SLE,Sierra Leone,2020-04-06T00:00:00.000Z,2,6,0,0,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12040,SL,SLE,Sierra Leone,2020-04-07T00:00:00.000Z,0,6,0,0,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12041,SL,SLE,Sierra Leone,2020-04-08T00:00:00.000Z,0,6,0,0,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12042,SL,SLE,Sierra Leone,2020-04-09T00:00:00.000Z,1,7,0,0,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12043,SL,SLE,Sierra Leone,2020-04-10T00:00:00.000Z,0,7,0,0,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12044,SL,SLE,Sierra Leone,2020-04-11T00:00:00.000Z,0,7,0,0,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12045,SL,SLE,Sierra Leone,2020-04-12T00:00:00.000Z,1,8,0,0,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12046,SL,SLE,Sierra Leone,2020-04-13T00:00:00.000Z,2,10,0,0,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12047,SL,SLE,Sierra Leone,2020-04-14T00:00:00.000Z,0,10,0,0,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12048,SL,SLE,Sierra Leone,2020-04-15T00:00:00.000Z,1,11,0,0,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12049,SL,SLE,Sierra Leone,2020-04-16T00:00:00.000Z,2,13,0,0,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12050,SL,SLE,Sierra Leone,2020-04-17T00:00:00.000Z,2,15,0,0,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12051,SL,SLE,Sierra Leone,2020-04-18T00:00:00.000Z,11,26,0,0,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12052,SL,SLE,Sierra Leone,2020-04-19T00:00:00.000Z,4,30,0,0,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12053,SL,SLE,Sierra Leone,2020-04-20T00:00:00.000Z,5,35,0,0,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12054,SL,SLE,Sierra Leone,2020-04-21T00:00:00.000Z,8,43,0,0,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12055,SL,SLE,Sierra Leone,2020-04-22T00:00:00.000Z,7,50,0,0,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12056,SL,SLE,Sierra Leone,2020-04-23T00:00:00.000Z,11,61,1,1,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12057,SL,SLE,Sierra Leone,2020-04-24T00:00:00.000Z,3,64,0,1,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12058,SL,SLE,Sierra Leone,2020-04-25T00:00:00.000Z,18,82,2,3,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12059,SL,SLE,Sierra Leone,2020-04-26T00:00:00.000Z,4,86,0,3,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12060,SL,SLE,Sierra Leone,2020-04-27T00:00:00.000Z,7,93,1,4,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12061,SL,SLE,Sierra Leone,2020-04-28T00:00:00.000Z,6,99,0,4,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12062,SL,SLE,Sierra Leone,2020-04-29T00:00:00.000Z,5,104,0,4,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12063,SL,SLE,Sierra Leone,2020-04-30T00:00:00.000Z,12,116,1,5,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12064,SL,SLE,Sierra Leone,2020-05-01T00:00:00.000Z,8,124,2,7,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12065,SL,SLE,Sierra Leone,2020-05-02T00:00:00.000Z,12,136,1,8,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12066,SL,SLE,Sierra Leone,2020-05-03T00:00:00.000Z,19,155,0,8,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12067,SL,SLE,Sierra Leone,2020-05-04T00:00:00.000Z,2,157,0,8,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12068,SL,SLE,Sierra Leone,2020-05-05T00:00:00.000Z,21,178,1,9,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12069,SL,SLE,Sierra Leone,2020-05-06T00:00:00.000Z,21,199,2,11,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12070,SL,SLE,Sierra Leone,2020-05-07T00:00:00.000Z,26,225,3,14,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12071,SL,SLE,Sierra Leone,2020-05-08T00:00:00.000Z,6,231,0,14,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12072,SL,SLE,Sierra Leone,2020-05-09T00:00:00.000Z,26,257,3,17,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12073,SL,SLE,Sierra Leone,2020-05-10T00:00:00.000Z,34,291,1,18,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12074,SL,SLE,Sierra Leone,2020-05-11T00:00:00.000Z,16,307,0,18,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12075,SL,SLE,Sierra Leone,2020-05-12T00:00:00.000Z,31,338,1,19,塞拉利昂,Sierra Leone,Sierra Leona,Сьерра-Леоне,سيراليون
12076,SG,SGP,Singapore,2020-01-23T00:00:00.000Z,1,1,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12077,SG,SGP,Singapore,2020-01-24T00:00:00.000Z,2,3,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12078,SG,SGP,Singapore,2020-01-25T00:00:00.000Z,0,3,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12079,SG,SGP,Singapore,2020-01-26T00:00:00.000Z,1,4,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12080,SG,SGP,Singapore,2020-01-27T00:00:00.000Z,1,5,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12081,SG,SGP,Singapore,2020-01-28T00:00:00.000Z,2,7,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12082,SG,SGP,Singapore,2020-01-29T00:00:00.000Z,3,10,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12083,SG,SGP,Singapore,2020-01-30T00:00:00.000Z,3,13,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12084,SG,SGP,Singapore,2020-01-31T00:00:00.000Z,3,16,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12085,SG,SGP,Singapore,2020-02-01T00:00:00.000Z,2,18,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12086,SG,SGP,Singapore,2020-02-02T00:00:00.000Z,0,18,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12087,SG,SGP,Singapore,2020-02-03T00:00:00.000Z,0,18,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12088,SG,SGP,Singapore,2020-02-04T00:00:00.000Z,6,24,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12089,SG,SGP,Singapore,2020-02-05T00:00:00.000Z,4,28,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12090,SG,SGP,Singapore,2020-02-06T00:00:00.000Z,2,30,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12091,SG,SGP,Singapore,2020-02-07T00:00:00.000Z,3,33,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12092,SG,SGP,Singapore,2020-02-08T00:00:00.000Z,7,40,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12093,SG,SGP,Singapore,2020-02-09T00:00:00.000Z,3,43,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12094,SG,SGP,Singapore,2020-02-10T00:00:00.000Z,2,45,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12095,SG,SGP,Singapore,2020-02-11T00:00:00.000Z,2,47,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12096,SG,SGP,Singapore,2020-02-12T00:00:00.000Z,3,50,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12097,SG,SGP,Singapore,2020-02-13T00:00:00.000Z,8,58,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12098,SG,SGP,Singapore,2020-02-14T00:00:00.000Z,9,67,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12099,SG,SGP,Singapore,2020-02-15T00:00:00.000Z,5,72,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12100,SG,SGP,Singapore,2020-02-16T00:00:00.000Z,3,75,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12101,SG,SGP,Singapore,2020-02-17T00:00:00.000Z,2,77,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12102,SG,SGP,Singapore,2020-02-18T00:00:00.000Z,4,81,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12103,SG,SGP,Singapore,2020-02-19T00:00:00.000Z,3,84,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12104,SG,SGP,Singapore,2020-02-20T00:00:00.000Z,1,85,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12105,SG,SGP,Singapore,2020-02-21T00:00:00.000Z,1,86,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12106,SG,SGP,Singapore,2020-02-22T00:00:00.000Z,3,89,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12107,SG,SGP,Singapore,2020-02-23T00:00:00.000Z,0,89,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12108,SG,SGP,Singapore,2020-02-24T00:00:00.000Z,1,90,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12109,SG,SGP,Singapore,2020-02-25T00:00:00.000Z,1,91,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12110,SG,SGP,Singapore,2020-02-26T00:00:00.000Z,2,93,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12111,SG,SGP,Singapore,2020-02-27T00:00:00.000Z,3,96,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12112,SG,SGP,Singapore,2020-02-28T00:00:00.000Z,2,98,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12113,SG,SGP,Singapore,2020-02-29T00:00:00.000Z,4,102,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12114,SG,SGP,Singapore,2020-03-01T00:00:00.000Z,4,106,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12115,SG,SGP,Singapore,2020-03-02T00:00:00.000Z,2,108,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12116,SG,SGP,Singapore,2020-03-03T00:00:00.000Z,2,110,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12117,SG,SGP,Singapore,2020-03-04T00:00:00.000Z,0,110,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12118,SG,SGP,Singapore,2020-03-05T00:00:00.000Z,7,117,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12119,SG,SGP,Singapore,2020-03-06T00:00:00.000Z,13,130,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12120,SG,SGP,Singapore,2020-03-07T00:00:00.000Z,8,138,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12121,SG,SGP,Singapore,2020-03-08T00:00:00.000Z,12,150,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12122,SG,SGP,Singapore,2020-03-09T00:00:00.000Z,10,160,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12123,SG,SGP,Singapore,2020-03-10T00:00:00.000Z,6,166,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12124,SG,SGP,Singapore,2020-03-11T00:00:00.000Z,12,178,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12125,SG,SGP,Singapore,2020-03-12T00:00:00.000Z,9,187,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12126,SG,SGP,Singapore,2020-03-13T00:00:00.000Z,13,200,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12127,SG,SGP,Singapore,2020-03-14T00:00:00.000Z,12,212,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12128,SG,SGP,Singapore,2020-03-15T00:00:00.000Z,14,226,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12129,SG,SGP,Singapore,2020-03-16T00:00:00.000Z,17,243,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12130,SG,SGP,Singapore,2020-03-17T00:00:00.000Z,23,266,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12131,SG,SGP,Singapore,2020-03-18T00:00:00.000Z,47,313,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12132,SG,SGP,Singapore,2020-03-19T00:00:00.000Z,32,345,0,0,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12133,SG,SGP,Singapore,2020-03-20T00:00:00.000Z,40,385,2,2,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12134,SG,SGP,Singapore,2020-03-21T00:00:00.000Z,47,432,0,2,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12135,SG,SGP,Singapore,2020-03-22T00:00:00.000Z,0,432,0,2,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12136,SG,SGP,Singapore,2020-03-23T00:00:00.000Z,23,455,0,2,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12137,SG,SGP,Singapore,2020-03-24T00:00:00.000Z,52,507,0,2,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12138,SG,SGP,Singapore,2020-03-25T00:00:00.000Z,51,558,0,2,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12139,SG,SGP,Singapore,2020-03-26T00:00:00.000Z,73,631,0,2,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12140,SG,SGP,Singapore,2020-03-27T00:00:00.000Z,52,683,0,2,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12141,SG,SGP,Singapore,2020-03-28T00:00:00.000Z,49,732,0,2,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12142,SG,SGP,Singapore,2020-03-29T00:00:00.000Z,70,802,0,2,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12143,SG,SGP,Singapore,2020-03-30T00:00:00.000Z,42,844,1,3,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12144,SG,SGP,Singapore,2020-03-31T00:00:00.000Z,35,879,0,3,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12145,SG,SGP,Singapore,2020-04-01T00:00:00.000Z,47,926,0,3,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12146,SG,SGP,Singapore,2020-04-02T00:00:00.000Z,74,1000,0,3,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12147,SG,SGP,Singapore,2020-04-03T00:00:00.000Z,49,1049,1,4,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12148,SG,SGP,Singapore,2020-04-04T00:00:00.000Z,65,1114,1,5,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12149,SG,SGP,Singapore,2020-04-05T00:00:00.000Z,75,1189,0,5,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12150,SG,SGP,Singapore,2020-04-06T00:00:00.000Z,120,1309,1,6,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12151,SG,SGP,Singapore,2020-04-07T00:00:00.000Z,66,1375,0,6,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12152,SG,SGP,Singapore,2020-04-08T00:00:00.000Z,106,1481,0,6,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12153,SG,SGP,Singapore,2020-04-09T00:00:00.000Z,142,1623,0,6,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12154,SG,SGP,Singapore,2020-04-10T00:00:00.000Z,287,1910,1,7,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12155,SG,SGP,Singapore,2020-04-11T00:00:00.000Z,198,2108,0,7,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12156,SG,SGP,Singapore,2020-04-12T00:00:00.000Z,191,2299,1,8,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12157,SG,SGP,Singapore,2020-04-13T00:00:00.000Z,233,2532,0,8,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12158,SG,SGP,Singapore,2020-04-14T00:00:00.000Z,386,2918,1,9,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12159,SG,SGP,Singapore,2020-04-15T00:00:00.000Z,334,3252,1,10,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12160,SG,SGP,Singapore,2020-04-16T00:00:00.000Z,447,3699,0,10,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12161,SG,SGP,Singapore,2020-04-17T00:00:00.000Z,728,4427,0,10,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12162,SG,SGP,Singapore,2020-04-18T00:00:00.000Z,623,5050,1,11,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12163,SG,SGP,Singapore,2020-04-19T00:00:00.000Z,942,5992,0,11,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12164,SG,SGP,Singapore,2020-04-20T00:00:00.000Z,596,6588,0,11,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12165,SG,SGP,Singapore,2020-04-21T00:00:00.000Z,1426,8014,0,11,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12166,SG,SGP,Singapore,2020-04-22T00:00:00.000Z,1111,9125,0,11,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12167,SG,SGP,Singapore,2020-04-23T00:00:00.000Z,1016,10141,1,12,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12168,SG,SGP,Singapore,2020-04-24T00:00:00.000Z,1037,11178,0,12,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12169,SG,SGP,Singapore,2020-04-25T00:00:00.000Z,897,12075,0,12,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12170,SG,SGP,Singapore,2020-04-26T00:00:00.000Z,618,12693,0,12,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12171,SG,SGP,Singapore,2020-04-27T00:00:00.000Z,931,13624,0,12,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12172,SG,SGP,Singapore,2020-04-28T00:00:00.000Z,799,14423,2,14,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12173,SG,SGP,Singapore,2020-04-29T00:00:00.000Z,528,14951,0,14,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12174,SG,SGP,Singapore,2020-04-30T00:00:00.000Z,690,15641,0,14,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12175,SG,SGP,Singapore,2020-05-01T00:00:00.000Z,528,16169,1,15,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12176,SG,SGP,Singapore,2020-05-02T00:00:00.000Z,932,17101,1,16,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12177,SG,SGP,Singapore,2020-05-03T00:00:00.000Z,447,17548,1,17,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12178,SG,SGP,Singapore,2020-05-04T00:00:00.000Z,657,18205,1,18,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12179,SG,SGP,Singapore,2020-05-05T00:00:00.000Z,573,18778,0,18,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12180,SG,SGP,Singapore,2020-05-06T00:00:00.000Z,632,19410,0,18,新加坡,Singapour,Singapur,Сингапур,سنغافورة
12181,SG,SGP,Singapore,2020-05-07T00:00:00.000Z,788,20198,2,20,新加坡,Singapour,Singapur,Сингапур,سنغافورة
